               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 116,            0.016234,            0.032377,           0.0071818,             0.99804,             0.99999,               0.995,              0.9727,           0.0074565,            0.017732,          0.00034136,            0.006205,            0.006205,            0.006205
                 117,            0.015937,            0.032077,           0.0073541,             0.99798,                   1,               0.995,             0.97055,           0.0077538,            0.018299,          0.00031824,            0.006172,            0.006172,            0.006172
                 118,            0.016524,            0.032822,           0.0075399,              0.9975,             0.99999,               0.995,             0.96897,           0.0076024,            0.017959,          0.00034455,            0.006139,            0.006139,            0.006139
                 119,             0.01756,            0.036378,           0.0076052,             0.99789,                   1,               0.995,             0.96508,           0.0081726,            0.018697,           0.0003242,            0.006106,            0.006106,            0.006106
                 120,            0.016987,            0.034694,           0.0072414,             0.99786,                   1,               0.995,             0.97115,           0.0076413,            0.017922,          0.00034674,            0.006073,            0.006073,            0.006073
                 121,            0.016836,            0.033212,           0.0072815,             0.99719,                   1,               0.995,             0.96347,           0.0081509,             0.01847,          0.00034092,             0.00604,             0.00604,             0.00604
                 122,            0.015874,             0.03194,           0.0073637,             0.99787,             0.99997,               0.995,             0.97138,           0.0076842,            0.017873,          0.00031792,            0.006007,            0.006007,            0.006007
                 123,            0.016244,            0.032473,           0.0075734,             0.99793,             0.99942,               0.995,              0.9728,           0.0075034,            0.017918,          0.00032273,            0.005974,            0.005974,            0.005974
                 124,            0.016295,            0.032463,           0.0070287,             0.99733,             0.99992,               0.995,             0.97305,           0.0073738,            0.017447,          0.00032985,            0.005941,            0.005941,            0.005941
                 125,            0.015911,            0.031288,           0.0073674,             0.99767,                   1,               0.995,             0.97542,           0.0073466,            0.017322,          0.00031062,            0.005908,            0.005908,            0.005908
                 126,              0.0166,            0.033711,           0.0075579,             0.99764,             0.99998,               0.995,             0.97345,           0.0075081,            0.017585,          0.00031421,            0.005875,            0.005875,            0.005875
                 127,            0.016361,            0.032338,           0.0071563,             0.99768,             0.99998,               0.995,             0.96991,           0.0075775,            0.017806,          0.00032927,            0.005842,            0.005842,            0.005842
                 128,            0.015651,            0.031643,            0.007537,             0.99778,             0.99996,               0.995,             0.96929,           0.0076448,            0.017719,          0.00031758,            0.005809,            0.005809,            0.005809
                 129,            0.016182,            0.033373,           0.0073261,              0.9977,             0.99998,               0.995,             0.97124,           0.0074172,            0.017658,          0.00030607,            0.005776,            0.005776,            0.005776
                 130,            0.016545,            0.033835,           0.0073519,             0.99757,             0.99989,               0.995,             0.97525,           0.0071401,            0.017131,          0.00031624,            0.005743,            0.005743,            0.005743
                 131,            0.016218,            0.033113,           0.0076317,             0.99747,                   1,               0.995,             0.97647,           0.0071743,             0.01729,          0.00031685,             0.00571,             0.00571,             0.00571
                 132,            0.016324,            0.032197,            0.007149,             0.99774,             0.99961,               0.995,             0.97675,           0.0070852,            0.017009,          0.00031677,            0.005677,            0.005677,            0.005677
                 133,            0.015473,            0.031743,           0.0071679,             0.99746,             0.99967,               0.995,              0.9742,           0.0074044,            0.017359,           0.0003115,            0.005644,            0.005644,            0.005644
                 134,            0.016053,            0.031803,            0.007132,             0.99757,              0.9997,               0.995,             0.97014,           0.0073623,            0.017414,          0.00031104,            0.005611,            0.005611,            0.005611
                 135,            0.016464,             0.03268,           0.0071956,             0.99786,             0.99996,               0.995,             0.97026,           0.0076096,            0.017692,          0.00030298,            0.005578,            0.005578,            0.005578
                 136,            0.016113,            0.032184,           0.0071041,              0.9977,             0.99996,               0.995,             0.97018,           0.0078092,            0.017788,          0.00029829,            0.005545,            0.005545,            0.005545
                 137,            0.016811,            0.033606,           0.0070971,             0.99765,             0.99999,               0.995,              0.9689,           0.0075873,            0.017704,          0.00029203,            0.005512,            0.005512,            0.005512
                 138,            0.015728,            0.032076,           0.0069448,             0.99788,                   1,               0.995,             0.97124,           0.0076177,            0.017773,          0.00028022,            0.005479,            0.005479,            0.005479
                 139,            0.015598,            0.031657,           0.0069574,             0.99756,             0.99996,               0.995,             0.97161,           0.0073847,            0.017291,          0.00029349,            0.005446,            0.005446,            0.005446
                 140,            0.016617,            0.033037,           0.0068746,             0.99759,             0.99996,               0.995,             0.97344,           0.0071176,             0.01707,          0.00029686,            0.005413,            0.005413,            0.005413
                 141,            0.015612,            0.031468,           0.0070528,             0.99765,             0.99999,               0.995,             0.96975,           0.0074095,            0.017418,          0.00029145,             0.00538,             0.00538,             0.00538
                 142,            0.015514,            0.031351,           0.0068983,             0.99735,             0.99987,               0.995,             0.96825,           0.0076409,            0.017651,          0.00028755,            0.005347,            0.005347,            0.005347
                 143,            0.014457,            0.030773,           0.0068966,              0.9979,             0.99993,               0.995,             0.96953,            0.007503,            0.017554,          0.00027449,            0.005314,            0.005314,            0.005314
                 144,            0.015902,            0.032012,           0.0069411,             0.99748,             0.99999,               0.995,             0.97166,            0.007384,            0.017217,          0.00028589,            0.005281,            0.005281,            0.005281
                 145,            0.016213,            0.032945,           0.0068661,             0.99749,             0.99996,               0.995,             0.97194,           0.0074609,            0.017309,           0.0002895,            0.005248,            0.005248,            0.005248
                 146,             0.01509,            0.030665,           0.0070831,              0.9975,             0.99998,               0.995,             0.97568,           0.0069872,            0.016539,          0.00027647,            0.005215,            0.005215,            0.005215
                 147,            0.015887,            0.031971,           0.0067327,             0.99723,             0.99998,               0.995,             0.97231,            0.007264,            0.017019,          0.00027116,            0.005182,            0.005182,            0.005182
                 148,            0.015662,            0.032945,           0.0067371,              0.9975,             0.99997,               0.995,             0.97224,            0.007333,            0.017024,           0.0002747,            0.005149,            0.005149,            0.005149
                 149,            0.015096,            0.031881,           0.0071935,             0.99781,             0.99989,               0.995,              0.9759,           0.0069827,            0.016627,          0.00027165,            0.005116,            0.005116,            0.005116
                 150,             0.01469,            0.029868,            0.006945,             0.99757,             0.99987,               0.995,             0.97519,           0.0069288,            0.016449,          0.00026945,            0.005083,            0.005083,            0.005083
                 151,            0.015389,            0.030446,           0.0068746,             0.99743,             0.99993,               0.995,             0.97555,           0.0068986,            0.016326,          0.00027363,             0.00505,             0.00505,             0.00505
                 152,            0.014903,            0.030829,           0.0066977,             0.99793,             0.99996,               0.995,             0.97533,           0.0068777,            0.016346,          0.00026046,            0.005017,            0.005017,            0.005017
                 153,            0.014737,            0.029581,           0.0069107,             0.99793,             0.99997,               0.995,             0.97683,           0.0068967,            0.016371,          0.00026522,            0.004984,            0.004984,            0.004984
                 154,            0.015699,            0.031142,           0.0066345,             0.99792,             0.99997,               0.995,             0.97597,           0.0069982,            0.016482,          0.00026502,            0.004951,            0.004951,            0.004951
                 155,            0.015543,            0.031726,           0.0065363,             0.99761,             0.99991,               0.995,             0.97116,           0.0072865,            0.016919,          0.00027046,            0.004918,            0.004918,            0.004918
                 156,            0.014803,            0.029991,           0.0066168,             0.99793,                   1,               0.995,             0.97498,           0.0069819,            0.016545,          0.00026443,            0.004885,            0.004885,            0.004885
                 157,             0.01502,            0.030398,           0.0066603,             0.99809,                   1,               0.995,             0.97787,           0.0069359,            0.016381,          0.00024945,            0.004852,            0.004852,            0.004852
                 158,            0.015319,            0.032336,           0.0066611,             0.99796,             0.99998,               0.995,             0.97729,           0.0070258,            0.016501,          0.00025089,            0.004819,            0.004819,            0.004819
                 159,            0.014781,            0.029953,           0.0067072,             0.99786,             0.99998,               0.995,             0.97548,           0.0071491,            0.016551,          0.00024992,            0.004786,            0.004786,            0.004786
