               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,            0.027337,            0.055423,            0.012511,             0.95613,             0.97166,              0.9877,             0.81094,            0.023547,             0.09651,            0.003201,            0.005776,            0.005776,            0.005776
                  66,            0.027028,            0.053897,            0.012937,             0.96575,              0.9634,             0.98698,             0.84932,            0.022153,            0.096348,           0.0031603,             0.00571,             0.00571,             0.00571
                  67,            0.027287,            0.056259,            0.012262,             0.97457,             0.94181,             0.98656,             0.83553,            0.022284,            0.095605,            0.003274,            0.005644,            0.005644,            0.005644
                  68,            0.027524,            0.057714,             0.01227,             0.95101,             0.95799,             0.98134,             0.82864,            0.022637,            0.095363,           0.0032103,            0.005578,            0.005578,            0.005578
                  69,             0.02764,            0.057357,            0.012168,             0.97149,             0.96037,             0.98326,             0.82346,            0.022849,            0.095418,           0.0030455,            0.005512,            0.005512,            0.005512
                  70,            0.026687,            0.053777,            0.012818,             0.97084,             0.95664,             0.98597,             0.83838,            0.021667,            0.091969,           0.0030402,            0.005446,            0.005446,            0.005446
                  71,            0.026468,            0.055114,            0.012206,             0.97817,              0.9592,             0.98514,             0.81989,            0.023366,            0.098495,           0.0030548,             0.00538,             0.00538,             0.00538
                  72,            0.026866,            0.055558,            0.011662,             0.97752,             0.96108,             0.98619,             0.83813,            0.022157,             0.09468,           0.0030494,            0.005314,            0.005314,            0.005314
                  73,            0.026707,            0.056495,            0.012414,             0.97655,              0.9601,             0.98634,             0.81927,            0.022334,            0.093951,            0.002957,            0.005248,            0.005248,            0.005248
                  74,            0.026451,            0.054425,            0.012279,             0.97299,             0.96188,             0.98669,             0.84277,            0.022024,             0.09124,           0.0030645,            0.005182,            0.005182,            0.005182
                  75,            0.026655,             0.05507,            0.011416,             0.98223,              0.9607,              0.9854,              0.8366,            0.022161,            0.093379,           0.0031766,            0.005116,            0.005116,            0.005116
                  76,            0.026527,            0.054055,            0.011435,             0.98244,             0.96331,             0.98526,             0.82661,            0.022386,            0.095718,           0.0029347,             0.00505,             0.00505,             0.00505
                  77,            0.026132,            0.054801,            0.011856,             0.97727,             0.96502,             0.98653,             0.84941,            0.021503,            0.092208,           0.0029862,            0.004984,            0.004984,            0.004984
                  78,            0.026093,            0.054462,             0.01195,             0.95252,              0.9684,              0.9859,             0.84244,            0.021936,            0.092793,           0.0028425,            0.004918,            0.004918,            0.004918
                  79,            0.025922,            0.052328,            0.012044,             0.93759,             0.96561,             0.98151,             0.82087,            0.022788,             0.09538,            0.002894,            0.004852,            0.004852,            0.004852
                  80,            0.026178,            0.053214,             0.01185,             0.97178,             0.96456,             0.98467,             0.84753,             0.02129,            0.090869,           0.0029961,            0.004786,            0.004786,            0.004786
                  81,            0.026511,            0.054114,            0.011749,             0.94864,             0.96965,             0.97544,             0.83763,            0.021358,            0.089335,           0.0028723,             0.00472,             0.00472,             0.00472
                  82,            0.025501,            0.053147,            0.011341,             0.95424,             0.96524,             0.98648,              0.8451,            0.021683,            0.092523,           0.0029459,            0.004654,            0.004654,            0.004654
                  83,            0.025517,            0.052802,             0.01152,             0.96653,             0.96871,             0.98777,             0.84279,            0.021157,            0.091805,            0.002829,            0.004588,            0.004588,            0.004588
                  84,            0.025582,            0.053681,            0.010981,             0.96958,             0.96635,             0.98655,             0.84119,            0.021355,            0.092114,           0.0027337,            0.004522,            0.004522,            0.004522
